resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,circuitRef,country,lat,lng,alt,driverRef,dob,nationality_driver,constructorRef,nationality_constructor,status,driver_age,is_dnf,podium,in_points,driver_standing_pts,driver_standing_pos,driver_wins_so_far,constructor_standing_pts,constructor_standing_pos,constructor_wins_so_far,quali_position,best_quali_sec,quali_gap_to_pole,pit_stop_count
19123,794,561,113,49.0,23,,R,23,0.0,111,,,,,,,5,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,ray_crawford,1915-10-26,American,kurtis_kraft,American,Engine,39.6,1,0,0,0.0,59.0,0.0,,,,,,,0
19124,794,525,114,1.0,11,,R,24,0.0,90,,,,,,,48,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,bryan,1926-01-28,American,kuzma,American,Fuel pump,29.3,1,0,0,0.0,60.0,0.0,,,,,,,0
19125,794,657,113,4.0,5,,R,25,1.0,56,,,,,,,3,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,vukovich,1918-12-13,American,kurtis_kraft,American,Accident,36.5,1,0,1,1.0,21.0,0.0,,,,,,,0
19126,794,658,113,3.0,3,,R,26,0.0,54,,,,,,,121,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,mcgrath,1919-10-08,American,kurtis_kraft,American,Magneto,35.6,1,0,0,0.0,61.0,0.0,,,,,,,0
19127,794,558,113,42.0,22,,R,27,0.0,54,,,,,,,3,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,keller,1920-04-11,American,kurtis_kraft,American,Accident,35.1,1,0,0,0.0,62.0,0.0,,,,,,,0
19128,794,449,114,27.0,30,,R,28,0.0,53,,,,,,,3,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,ward,1921-01-10,American,kuzma,American,Accident,34.4,1,0,0,0.0,63.0,0.0,,,,,,,0
19129,794,533,113,39.0,26,,R,29,0.0,53,,,,,,,3,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,boyd,1926-08-19,American,kurtis_kraft,American,Accident,28.8,1,0,0,0.0,64.0,0.0,,,,,,,0
19130,794,596,113,68.0,29,,R,30,0.0,53,,,,,,,31,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,elisian,1926-12-09,American,kurtis_kraft,American,Retired,28.5,1,0,0,0.0,65.0,0.0,,,,,,,0
19131,794,659,129,23.0,1,,R,31,0.0,40,,,,,,,44,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,hoyt,1929-01-29,American,stevens,American,Oil leak,26.3,1,0,0,0.0,66.0,0.0,,,,,,,0
19132,794,615,113,14.0,4,,R,32,0.0,39,,,,,,,20,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,agabashian,1913-08-21,American,kurtis_kraft,American,Spun off,41.8,1,0,0,0.0,67.0,0.0,,,,,,,0
19133,794,592,136,5.0,15,,R,33,0.0,10,,,,,,,5,1955,3,19,Indianapolis 500,1955-05-30,indianapolis,USA,39.795,-86.2347,223,reece,1929-11-17,American,pankratz,American,Engine,25.5,1,0,0,0.0,68.0,0.0,,,,,,,0
19134,795,579,131,10.0,2,1.0,1,1,9.0,36,2:39:29.0,9569000.0,,,,,1,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,fangio,1911-06-24,Argentine,mercedes,German,Finished,43.9,0,1,1,19.0,1.0,2.0,,,,,,,0
19135,795,475,131,14.0,3,2.0,2,2,6.0,36,+8.1,9577100.0,,,,,1,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,moss,1929-09-17,British,mercedes,German,Finished,25.7,0,1,1,7.0,5.0,0.0,,,,,,,0
19136,795,642,6,2.0,4,3.0,3,3,4.0,36,+1:40.5,9669500.0,,,,,1,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,farina,1906-10-30,Italian,ferrari,Italian,Finished,48.6,0,1,1,10.33,3.0,0.0,,,,,,,0
19137,795,632,6,6.0,8,4.0,4,4,3.0,36,+3:25.5,9774500.0,,,,,1,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,frere,1917-01-30,Belgian,ferrari,Italian,Finished,38.3,0,0,1,3.0,11.0,0.0,,,,,,,0
19138,795,643,105,24.0,13,5.0,5,5,1.0,35,,,,,,,11,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,mieres,1924-12-03,Argentine,maserati,Italian,+1 Lap,30.5,0,0,1,3.0,13.0,0.0,,,,,,,0
20263,795,554,105,24.0,13,5.0,5,5,1.0,35,,,,,,,11,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,behra,1921-02-16,French,maserati,Italian,+1 Lap,34.3,0,0,1,3.0,10.0,0.0,,,,,,,0
19139,795,427,6,4.0,10,6.0,6,6,0.0,35,,,,,,,11,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,trintignant,1917-10-30,French,ferrari,Italian,+1 Lap,37.6,0,0,0,11.33,2.0,1.0,,,,,,,0
19140,795,577,105,22.0,7,7.0,7,7,0.0,34,,,,,,,12,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,musso,1924-07-28,Italian,maserati,Italian,+2 Laps,30.9,0,0,0,0.0,26.0,0.0,,,,,,,0
19141,795,607,105,26.0,11,8.0,8,8,0.0,33,,,,,,,13,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,perdisa,1932-10-21,Italian,maserati,Italian,+3 Laps,22.6,0,0,0,2.0,15.0,0.0,,,,,,,0
19142,795,627,105,28.0,12,9.0,9,9,0.0,33,,,,,,,13,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,rosier,1905-11-05,French,maserati,Italian,+3 Laps,49.6,0,0,0,0.0,32.0,0.0,,,,,,,0
19143,795,648,131,12.0,6,,R,10,0.0,21,,,,,,,44,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,kling,1910-09-16,German,mercedes,German,Oil leak,44.7,1,0,0,1.0,18.0,0.0,,,,,,,0
19144,795,608,132,30.0,1,,R,11,0.0,16,,,,,,,6,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,castellotti,1930-10-10,Italian,lancia,Italian,Gearbox,24.7,1,0,0,6.0,6.0,0.0,,,,,,,0
19145,795,578,118,40.0,9,,R,12,0.0,8,,,,,,,6,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,hawthorn,1929-04-10,British,vanwall,British,Gearbox,26.2,1,0,0,0.0,43.0,0.0,,,,,,,0
19146,795,554,105,20.0,5,,R,13,0.0,3,,,,,,,20,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,behra,1921-02-16,French,maserati,Italian,Spun off,34.3,1,0,0,3.0,10.0,0.0,,,,,,,0
19147,795,660,105,38.0,0,,W,14,0.0,0,,,,,,,54,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,claes,1916-08-11,Belgian,maserati,Italian,Withdrew,38.8,1,0,0,0.0,45.0,0.0,,,,,,,0
19148,795,641,6,48.0,0,,W,15,0.0,0,,,,,,,54,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,taruffi,1906-10-12,Italian,ferrari,Italian,Withdrew,48.6,1,0,0,0.0,30.0,0.0,,,,,,,0
19149,795,501,6,4.0,0,,W,16,0.0,0,,,,,,,54,1955,4,13,Belgian Grand Prix,1955-06-05,spa,Belgium,50.4372,5.97139,401,schell,1921-06-29,American,ferrari,Italian,Withdrew,33.9,1,0,0,0.0,23.0,0.0,,,,,,,0
19150,796,579,131,8.0,1,1.0,1,1,8.0,100,2:54:23.8,10463800.0,,,,,1,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,fangio,1911-06-24,Argentine,mercedes,German,Finished,44.0,0,1,1,27.0,1.0,3.0,,,,,,,0
19151,796,475,131,10.0,2,2.0,2,2,6.0,100,+0.3,10464100.0,,,,,1,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,moss,1929-09-17,British,mercedes,German,Finished,25.8,0,1,1,13.0,2.0,0.0,,,,,,,0
19152,796,577,105,18.0,4,3.0,3,3,4.0,100,+57.1,10520900.0,,,,,1,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,musso,1924-07-28,Italian,maserati,Italian,Finished,30.9,0,1,1,4.0,8.0,0.0,,,,,,,0
19153,796,643,105,16.0,7,4.0,4,4,4.0,99,,,,,,,11,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,mieres,1924-12-03,Argentine,maserati,Italian,+1 Lap,30.5,0,0,1,7.0,7.0,0.0,,,,,,,0
19154,796,608,6,6.0,9,5.0,5,5,2.0,97,,,,,,,13,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,castellotti,1930-10-10,Italian,ferrari,Italian,+3 Laps,24.7,0,0,1,8.0,6.0,0.0,,,,,,,0
19155,796,554,105,14.0,6,6.0,6,6,0.0,97,,,,,,,13,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,behra,1921-02-16,French,maserati,Italian,+3 Laps,34.3,0,0,0,3.0,12.0,0.0,,,,,,,0
19156,796,578,6,2.0,5,7.0,7,7,0.0,95,,,,,,,15,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,hawthorn,1929-04-10,British,ferrari,Italian,+5 Laps,26.2,0,0,0,0.0,29.0,0.0,,,,,,,0
19157,796,624,128,22.0,14,8.0,8,8,0.0,92,,,,,,,18,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,ramos,1925-12-07,Brazilian,gordini,French,+8 Laps,29.5,0,0,0,0.0,32.0,0.0,,,,,,,0
19158,796,627,105,28.0,13,9.0,9,9,0.0,92,,,,,,,18,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,rosier,1905-11-05,French,maserati,Italian,+8 Laps,49.6,0,0,0,0.0,34.0,0.0,,,,,,,0
19159,796,650,128,24.0,12,10.0,10,10,0.0,90,,,,,,,88,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,pollet,1922-07-02,French,gordini,French,+10 Laps,33.0,1,0,0,0.0,27.0,0.0,,,,,,,0
19160,796,660,6,30.0,16,11.0,11,11,0.0,88,,,,,,,55,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,claes,1916-08-11,Belgian,ferrari,Italian,+12 Laps,38.9,1,0,0,0.0,37.0,0.0,,,,,,,0
19161,796,427,6,4.0,8,,R,12,0.0,65,,,,,,,6,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,trintignant,1917-10-30,French,ferrari,Italian,Gearbox,37.6,1,0,0,11.33,3.0,1.0,,,,,,,0
19162,796,626,128,20.0,11,,R,13,0.0,44,,,,,,,7,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,manzon,1917-04-12,French,gordini,French,Transmission,38.2,1,0,0,0.0,46.0,0.0,,,,,,,0
19163,796,547,105,32.0,15,,R,14,0.0,23,,,,,,,20,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,gould,1918-09-20,British,maserati,Italian,Spun off,36.7,1,0,0,0.0,48.0,0.0,,,,,,,0
19164,796,648,131,12.0,3,,R,15,0.0,21,,,,,,,20,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,kling,1910-09-16,German,mercedes,German,Spun off,44.8,1,0,0,1.0,19.0,0.0,,,,,,,0
19165,796,661,105,26.0,10,,R,16,0.0,2,,,,,,,67,1955,5,39,Dutch Grand Prix,1955-06-19,zandvoort,Netherlands,52.3888,4.54092,6,peter_walker,1912-10-07,British,maserati,Italian,Wheel bearing,42.7,1,0,0,0.0,52.0,0.0,,,,,,,0
19166,797,475,131,12.0,1,1.0,1,1,9.0,90,3:07:21.2,11241200.0,,,,,1,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,moss,1929-09-17,British,mercedes,German,Finished,25.8,0,1,1,22.0,2.0,1.0,,,,,,,0
19167,797,579,131,10.0,2,2.0,2,2,6.0,90,+0.2,11241400.0,,,,,1,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,fangio,1911-06-24,Argentine,mercedes,German,Finished,44.1,0,1,1,33.0,1.0,3.0,,,,,,,0
19168,797,648,131,14.0,4,3.0,3,3,4.0,90,+1:11.8,11313000.0,,,,,1,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,kling,1910-09-16,German,mercedes,German,Finished,44.8,0,1,1,5.0,9.0,0.0,,,,,,,0
19169,797,641,131,50.0,5,4.0,4,4,3.0,89,,,,,,,11,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,taruffi,1906-10-12,Italian,mercedes,German,+1 Lap,48.8,0,0,1,3.0,14.0,0.0,,,,,,,0
19170,797,577,105,4.0,9,5.0,5,5,2.0,89,,,,,,,11,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,musso,1924-07-28,Italian,maserati,Italian,+1 Lap,31.0,0,0,1,6.0,8.0,0.0,,,,,,,0
19171,797,578,6,16.0,12,6.0,6,6,0.0,87,,,,,,,13,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,hawthorn,1929-04-10,British,ferrari,Italian,+3 Laps,26.3,0,0,0,0.0,26.0,0.0,,,,,,,0
20264,797,608,6,16.0,12,6.0,6,6,0.0,87,,,,,,,13,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,castellotti,1930-10-10,Italian,ferrari,Italian,+3 Laps,24.8,0,0,0,8.0,6.0,0.0,,,,,,,0
19172,797,662,128,26.0,23,7.0,7,7,0.0,81,,,,,,,19,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,sparken,1930-06-16,French,gordini,French,+9 Laps,25.1,0,0,0,0.0,32.0,0.0,,,,,,,0
19173,797,651,105,46.0,16,8.0,8,8,0.0,79,,,,,,,45,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,macklin,1919-09-02,British,maserati,Italian,+11 Laps,35.9,1,0,0,0.0,34.0,0.0,,,,,,,0
19174,797,663,118,28.0,15,9.0,9,9,0.0,72,,,,,,,114,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,wharton,1916-03-21,British,vanwall,British,+18 Laps,39.3,1,0,0,0.0,38.0,0.0,,,,,,,0
20265,797,501,118,28.0,15,9.0,9,9,0.0,72,,,,,,,114,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,schell,1921-06-29,American,vanwall,British,+18 Laps,34.0,1,0,0,0.0,25.0,0.0,,,,,,,0
19175,797,427,6,18.0,13,,R,10,0.0,59,,,,,,,25,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,trintignant,1917-10-30,French,ferrari,Italian,Overheating,37.7,1,0,0,11.33,3.0,1.0,,,,,,,0
19176,797,643,105,6.0,6,,R,11,0.0,47,,,,,,,5,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,mieres,1924-12-03,Argentine,maserati,Italian,Engine,30.6,1,0,0,7.0,7.0,0.0,,,,,,,0
19177,797,356,87,40.0,25,,R,12,0.0,30,,,,,,,5,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,jack_brabham,1926-04-02,Australian,cooper,British,Engine,29.3,1,0,0,0.0,49.0,0.0,,,,,,,0
19178,797,664,125,32.0,17,,R,13,0.0,30,,,,,,,51,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,mcalpine,1920-09-21,British,connaught,British,Oil pressure,34.8,1,0,0,0.0,51.0,0.0,,,,,,,0
19179,797,581,105,42.0,24,,R,14,0.0,28,,,,,,,8,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,collins,1931-11-06,British,maserati,Italian,Clutch,23.7,1,0,0,0.0,54.0,0.0,,,,,,,0
19180,797,624,128,24.0,18,,R,15,0.0,26,,,,,,,51,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,ramos,1925-12-07,Brazilian,gordini,French,Oil pressure,29.6,1,0,0,0.0,33.0,0.0,,,,,,,0
19181,797,456,105,44.0,20,,R,16,0.0,23,,,,,,,6,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,salvadori,1922-05-12,British,maserati,Italian,Gearbox,33.2,1,0,0,0.0,59.0,0.0,,,,,,,0
19182,797,547,105,48.0,22,,R,17,0.0,22,,,,,,,23,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,gould,1918-09-20,British,maserati,Italian,Brakes,36.8,1,0,0,0.0,53.0,0.0,,,,,,,0
19183,797,501,118,30.0,7,,R,18,0.0,20,,,,,,,37,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,schell,1921-06-29,American,vanwall,British,Throttle,34.0,1,0,0,0.0,25.0,0.0,,,,,,,0
19184,797,666,125,36.0,14,,R,19,0.0,19,,,,,,,7,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,rolt,1918-10-16,British,connaught,British,Transmission,36.7,1,0,0,0.0,64.0,0.0,,,,,,,0
20266,797,661,125,36.0,14,,R,19,0.0,19,,,,,,,7,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,peter_walker,1912-10-07,British,connaught,British,Transmission,42.8,1,0,0,0.0,57.0,0.0,,,,,,,0
19185,797,665,125,38.0,19,,R,20,0.0,18,,,,,,,23,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,marr,1922-08-14,British,connaught,British,Brakes,32.9,1,0,0,0.0,67.0,0.0,,,,,,,0
19186,797,608,6,20.0,10,,R,21,0.0,16,,,,,,,7,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,castellotti,1930-10-10,Italian,ferrari,Italian,Transmission,24.8,1,0,0,8.0,6.0,0.0,,,,,,,0
19187,797,609,105,8.0,8,,R,22,0.0,9,,,,,,,6,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,simon,1920-01-05,French,maserati,Italian,Gearbox,35.5,1,0,0,0.0,60.0,0.0,,,,,,,0
19188,797,554,105,2.0,3,,R,23,0.0,9,,,,,,,44,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,behra,1921-02-16,French,maserati,Italian,Oil leak,34.4,1,0,0,3.0,13.0,0.0,,,,,,,0
19189,797,626,128,22.0,11,,R,24,0.0,4,,,,,,,7,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,manzon,1917-04-12,French,gordini,French,Transmission,38.3,1,0,0,0.0,50.0,0.0,,,,,,,0
19190,797,486,125,34.0,21,,W,25,0.0,0,,,,,,,5,1955,6,58,British Grand Prix,1955-07-16,aintree,UK,53.4769,-2.94056,20,fairman,1913-03-15,British,connaught,British,Engine,42.3,1,0,0,0.0,73.0,0.0,,,,,,,0
19191,798,579,131,18.0,1,1.0,1,1,8.0,50,2:25:04.4,8704400.0,,,,,1,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,fangio,1911-06-24,Argentine,mercedes,German,Finished,44.2,0,1,1,40.0,1.0,4.0,,,,,,,0
19192,798,641,131,14.0,9,2.0,2,2,6.0,50,+0.7,8705100.0,,,,,1,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,taruffi,1906-10-12,Italian,mercedes,German,Finished,48.9,0,1,1,9.0,6.0,0.0,,,,,,,0
19193,798,608,6,4.0,4,3.0,3,3,4.0,50,+46.2,8750600.0,,,,,1,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,castellotti,1930-10-10,Italian,ferrari,Italian,Finished,24.9,0,1,1,12.0,3.0,0.0,,,,,,,0
19194,798,554,105,36.0,6,4.0,4,4,3.0,50,+3:57.5,8941900.0,,,,,1,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,behra,1921-02-16,French,maserati,Italian,Finished,34.6,0,0,1,6.0,9.0,0.0,,,,,,,0
19195,798,496,105,34.0,16,5.0,5,5,2.0,49,,,,,,,11,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,menditeguy,1914-08-10,Argentine,maserati,Italian,+1 Lap,41.1,0,0,1,2.0,19.0,0.0,,,,,,,0
19196,798,620,6,12.0,12,6.0,6,6,0.0,49,,,,,,,11,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,maglioli,1928-06-05,Italian,ferrari,Italian,+1 Lap,27.3,0,0,0,1.33,21.0,0.0,,,,,,,0
19197,798,643,105,28.0,7,7.0,7,7,0.0,48,,,,,,,12,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,mieres,1924-12-03,Argentine,maserati,Italian,+2 Laps,30.8,0,0,0,7.0,8.0,0.0,,,,,,,0
19198,798,427,6,8.0,15,8.0,8,8,0.0,47,,,,,,,13,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,trintignant,1917-10-30,French,ferrari,Italian,+3 Laps,37.9,0,0,0,11.33,4.0,1.0,,,,,,,0
19199,798,667,105,40.0,20,9.0,9,9,0.0,46,,,,,,,14,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,fitch,1917-08-04,American,maserati,Italian,+4 Laps,38.1,0,0,0,0.0,40.0,0.0,,,,,,,0
19200,798,578,6,6.0,14,10.0,10,10,0.0,38,,,,,,,6,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,hawthorn,1929-04-10,British,ferrari,Italian,Gearbox,26.4,1,0,0,0.0,27.0,0.0,,,,,,,0
19201,798,648,131,20.0,3,,R,11,0.0,32,,,,,,,6,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,kling,1910-09-16,German,mercedes,German,Gearbox,45.0,1,0,0,5.0,11.0,0.0,,,,,,,0
19202,798,577,105,30.0,10,,R,12,0.0,31,,,,,,,6,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,musso,1924-07-28,Italian,maserati,Italian,Gearbox,31.1,1,0,0,6.0,10.0,0.0,,,,,,,0
19203,798,547,105,38.0,21,,R,13,0.0,31,,,,,,,22,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,gould,1918-09-20,British,maserati,Italian,Suspension,37.0,1,0,0,0.0,51.0,0.0,,,,,,,0
19204,798,475,131,16.0,2,,R,14,1.0,27,,,,,,,5,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,moss,1929-09-17,British,mercedes,German,Engine,26.0,1,0,1,23.0,2.0,1.0,,,,,,,0
19205,798,650,128,26.0,19,,R,15,0.0,26,,,,,,,5,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,pollet,1922-07-02,French,gordini,French,Engine,33.2,1,0,0,0.0,30.0,0.0,,,,,,,0
19206,798,624,128,22.0,18,,R,16,0.0,23,,,,,,,69,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,ramos,1925-12-07,Brazilian,gordini,French,Fuel system,29.8,1,0,0,0.0,34.0,0.0,,,,,,,0
19207,798,581,105,32.0,11,,R,17,0.0,22,,,,,,,22,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,collins,1931-11-06,British,maserati,Italian,Suspension,23.8,1,0,0,0.0,55.0,0.0,,,,,,,0
19208,798,501,118,42.0,13,,R,18,0.0,7,,,,,,,22,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,schell,1921-06-29,American,vanwall,British,Suspension,34.2,1,0,0,0.0,26.0,0.0,,,,,,,0
19209,798,668,128,24.0,22,,R,19,0.0,7,,,,,,,5,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,lucas,1917-04-25,French,gordini,French,Engine,38.4,1,0,0,0.0,65.0,0.0,,,,,,,0
19210,798,663,118,44.0,17,,R,20,0.0,0,,,,,,,98,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,wharton,1916-03-21,British,vanwall,British,Injection,39.5,1,0,0,0.0,38.0,0.0,,,,,,,0
19211,798,642,6,2.0,5,,W,21,0.0,0,,,,,,,54,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,farina,1906-10-30,Italian,ferrari,Italian,Withdrew,48.9,1,0,0,10.33,5.0,0.0,,,,,,,0
19212,798,633,6,10.0,8,,W,22,0.0,0,,,,,,,54,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,villoresi,1909-05-16,Italian,ferrari,Italian,Withdrew,46.3,1,0,0,2.0,20.0,0.0,,,,,,,0
19213,798,586,137,46.0,0,,W,23,0.0,0,,,,,,,54,1955,7,14,Italian Grand Prix,1955-09-11,monza,Italy,45.6156,9.28111,162,piotti,1913-10-27,Italian,arzani-volpini,Italian,Withdrew,41.9,1,0,0,0.0,74.0,0.0,,,,,,,0
18883,784,577,6,34.0,3,1.0,1,1,4.0,98,3:00:03.7,10803700.0,,,,,1,1956,1,25,Argentine Grand Prix,1956-01-22,galvez,Argentina,-34.6943,-58.4593,8,musso,1924-07-28,Italian,ferrari,Italian,Finished,31.5,0,1,1,4.0,3.0,1.0,,,,,,,0
20267,784,579,6,34.0,3,1.0,1,1,5.0,98,3:00:03.7,10803700.0,,,,,1,1956,1,25,Argentine Grand Prix,1956-01-22,galvez,Argentina,-34.6943,-58.4593,8,fangio,1911-06-24,Argentine,ferrari,Italian,Finished,44.6,0,1,1,5.0,2.0,1.0,,,,,,,0
18884,784,554,105,4.0,4,2.0,2,2,6.0,98,+24.4,10828100.0,,,,,1,1956,1,25,Argentine Grand Prix,1956-01-22,galvez,Argentina,-34.6943,-58.4593,8,behra,1921-02-16,French,maserati,Italian,Finished,34.9,0,1,1,6.0,1.0,0.0,,,,,,,0
